country;year;date;party_abbr;party_name;parlgov_id;pr_ingov_mean;pr_ingov_lower;pr_ingov_upper;excluding;excluding_parlgov_id
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,150679;0,124369;0,178407;DF;1418
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,147256;0,12027;0,175666;En-O;306
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,132318;0,112863;0,152345;KF;590
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,10899;0,092169;0,125865;NLA;376
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,10887;0,092025;0,125745;RV;211
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,135035;0,114909;0,155367;Sbf;1892
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,058057;0,040857;0,076652;Sd;1629
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,103544;0,087648;0,119853;SF;1644
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,10703;0,090465;0,123717;Si;74
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,104768;0,088056;0,121705;T;2568
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,029863;0,020032;0,042064;V;1605
denmark;2007;23.11.2007;IA;Community of the People (Greenland);1891;0,167375;0,136906;0,200087;;
denmark;2007;23.11.2007;KF;Conservatives;590;0,204376;0,170411;0,2379;DF;1418
denmark;2007;23.11.2007;KF;Conservatives;590;0,226249;0,192755;0,258328;En-O;306
denmark;2007;23.11.2007;KF;Conservatives;590;0,20525;0,177293;0,233983;IA;1891
denmark;2007;23.11.2007;KF;Conservatives;590;0,174476;0,147629;0,203355;NLA;376
denmark;2007;23.11.2007;KF;Conservatives;590;0,174321;0,147494;0,204048;RV;211
denmark;2007;23.11.2007;KF;Conservatives;590;0,175133;0,147839;0,204455;Sbf;1892
denmark;2007;23.11.2007;KF;Conservatives;590;0,140342;0,106292;0,174872;Sd;1629
denmark;2007;23.11.2007;KF;Conservatives;590;0,185621;0,158733;0,212911;SF;1644
denmark;2007;23.11.2007;KF;Conservatives;590;0,182447;0,154803;0,211515;Si;74
denmark;2007;23.11.2007;KF;Conservatives;590;0,20525;0,177293;0,233983;T;2568
denmark;2007;23.11.2007;KF;Conservatives;590;0,028186;0,01861;0,040353;V;1605
denmark;2007;23.11.2007;KF;Conservatives;590;0,240308;0,203578;0,274415;;
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,267822;0,236362;0,300661;DF;1418
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,27652;0,247506;0,307976;En-O;306
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,23759;0,214933;0,25987;IA;1891
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,230144;0,207345;0,25379;KF;590
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,187391;0,173034;0,200439;RV;211
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,237952;0,214371;0,261785;Sbf;1892
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,111288;0,086704;0,137602;Sd;1629
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,21313;0,194617;0,231222;SF;1644
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,196461;0,181295;0,210009;Si;74
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,23759;0,214933;0,25987;T;2568
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,039567;0,02695;0,055338;V;1605
denmark;2007;23.11.2007;NLA;New-Liberal Alliance;376;0,295975;0,263317;0,331023;;
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,268605;0,237167;0,300536;DF;1418
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,277328;0,247047;0,308687;En-O;306
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,238316;0,215989;0,261111;IA;1891
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,230835;0,208149;0,253886;KF;590
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,188237;0,172962;0,202243;NLA;376
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,238673;0,215146;0,262778;Sbf;1892
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,111652;0,086703;0,139191;Sd;1629
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,213795;0,195163;0,232118;SF;1644
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,197082;0,181315;0,211618;Si;74
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,238316;0,215989;0,261111;T;2568
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,039712;0,027052;0,055646;V;1605
denmark;2007;23.11.2007;RV;Danish Social Liberal Party;211;0,296821;0,264133;0,332102;;
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,133104;0,108685;0,15911;DF;1418
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,148922;0,124467;0,175879;En-O;306
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,129155;0,111398;0,147267;IA;1891
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,09632;0,08142;0,112131;KF;590
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,103472;0,088089;0,120185;NLA;376
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,103346;0,087886;0,119979;RV;211
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,06489;0,04801;0,08342;Sd;1629
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,116263;0,100904;0,132408;SF;1644
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,107794;0,092563;0,124304;Si;74
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,129155;0,111398;0,147267;T;2568
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,024965;0,016643;0,035308;V;1605
denmark;2007;23.11.2007;Sbf;Union Party (Faroe Islands);1892;0,161495;0,133813;0,192399;;
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,532708;0,451279;0,612113;DF;1418
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,539303;0,460255;0,615512;En-O;306
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,464544;0,395161;0,535284;IA;1891
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,473897;0,404296;0,54499;KF;590
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,389175;0,33331;0,446966;NLA;376
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,388694;0,332692;0,447402;RV;211
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,477258;0,406832;0,549538;Sbf;1892
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,426203;0,363441;0,491839;SF;1644
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,385517;0,329865;0,442979;Si;74
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,464544;0,395161;0,535284;T;2568
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,064009;0,044217;0,09054;V;1605
denmark;2007;23.11.2007;Sd;Social Democrats;1629;0,573863;0,492118;0,65458;;
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,20663;0,175589;0,237793;DF;1418
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,208869;0,177148;0,239724;En-O;306
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,166159;0,145413;0,185296;IA;1891
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,175303;0,154065;0,194663;KF;590
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,147144;0,12916;0,164336;NLA;376
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,146963;0,128851;0,164375;RV;211
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,184758;0,16151;0,2062;Sbf;1892
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,08233;0,060825;0,104656;Sd;1629
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,147321;0,128637;0,165344;Si;74
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,166159;0,145413;0,185296;T;2568
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,03874;0,02626;0,05416;V;1605
denmark;2007;23.11.2007;SF;Socialist Peoples Party;1644;0,229989;0,194968;0,265042;;
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,252491;0,221928;0,284679;DF;1418
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,258171;0,228585;0,288974;En-O;306
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,217379;0,195995;0,23826;IA;1891
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,219864;0,197408;0,24266;KF;590
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,17821;0,162525;0,19213;NLA;376
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,177986;0,162279;0,191658;RV;211
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,224024;0,200794;0,247086;Sbf;1892
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,089379;0,067202;0,11343;Sd;1629
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,195056;0,177418;0,211799;SF;1644
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,217379;0,195995;0,23826;T;2568
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,042588;0,028869;0,059236;V;1605
denmark;2007;23.11.2007;Si;Forward (Greenland);74;0,277724;0,24392;0,312187;;
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,150679;0,124369;0,178407;DF;1418
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,147256;0,12027;0,175666;En-O;306
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,104768;0,088056;0,121705;IA;1891
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,132318;0,112863;0,152345;KF;590
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,10899;0,092169;0,125865;NLA;376
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,10887;0,092025;0,125745;RV;211
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,135035;0,114909;0,155367;Sbf;1892
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,058057;0,040857;0,076652;Sd;1629
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,103544;0,087648;0,119853;SF;1644
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,10703;0,090465;0,123717;Si;74
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,029863;0,020032;0,042064;V;1605
denmark;2007;23.11.2007;T;Republic (Faroe Islands);2568;0,167375;0,136906;0,200087;;
denmark;2007;23.11.2007;V;Liberal Party;1605;0,815037;0,766376;0,858464;DF;1418
denmark;2007;23.11.2007;V;Liberal Party;1605;0,836224;0,792153;0,876054;En-O;306
denmark;2007;23.11.2007;V;Liberal Party;1605;0,743757;0,696831;0,789017;IA;1891
denmark;2007;23.11.2007;V;Liberal Party;1605;0,669147;0,62005;0,718525;KF;590
denmark;2007;23.11.2007;V;Liberal Party;1605;0,62486;0,579691;0,667099;NLA;376
denmark;2007;23.11.2007;V;Liberal Party;1605;0,62416;0,579472;0,666568;RV;211
denmark;2007;23.11.2007;V;Liberal Party;1605;0,744739;0,69795;0,789;Sbf;1892
denmark;2007;23.11.2007;V;Liberal Party;1605;0,371415;0,298654;0,450233;Sd;1629
denmark;2007;23.11.2007;V;Liberal Party;1605;0,690019;0,642002;0,734904;SF;1644
denmark;2007;23.11.2007;V;Liberal Party;1605;0,646132;0,601311;0,689012;Si;74
denmark;2007;23.11.2007;V;Liberal Party;1605;0,743757;0,696831;0,789017;T;2568
denmark;2007;23.11.2007;V;Liberal Party;1605;0,881269;0,837714;0,916966;;
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,06013;0,040095;0,08611;En-O;306
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,060398;0,040272;0,086445;IA;1891
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,043009;0,028597;0,062759;KF;590
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,050062;0,033138;0,072454;NLA;376
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,050005;0,03321;0,072095;RV;211
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,04979;0,032985;0,072285;Sbf;1892
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,035813;0,02338;0,053255;Sd;1629
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,053537;0,035335;0,077255;SF;1644
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,052344;0,034642;0,075353;Si;74
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,060398;0,040272;0,086445;T;2568
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,012734;0,007219;0,020358;V;1605
denmark;2009;05.04.2009;DF;Danish Peoples Party;1418;0,076876;0,050181;0,113306;;
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,037712;0,026813;0,053039;DF;1418
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,034382;0,024292;0,048134;IA;1891
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,040593;0,028994;0,056384;KF;590
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,03508;0,024796;0,048781;NLA;376
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,035042;0,025005;0,048808;RV;211
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,041922;0,029903;0,058069;Sbf;1892
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,019989;0,012947;0,030458;Sd;1629
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,033359;0,023847;0,047006;SF;1644
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,034947;0,024696;0,048687;Si;74
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,034382;0,024292;0,048134;T;2568
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,009633;0,00583;0,015017;V;1605
denmark;2009;05.04.2009;En-O;Red-Green Alliance;306;0,054458;0,038603;0,077327;;
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,151528;0,124862;0,179427;DF;1418
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,14793;0,120659;0,176345;En-O;306
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,132166;0,112751;0,152195;KF;590
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,109702;0,092661;0,126881;NLA;376
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,109582;0,092649;0,126783;RV;211
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,135625;0,115344;0,156112;Sbf;1892
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,05882;0,041389;0,077799;Sd;1629
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,103241;0,087558;0,119434;SF;1644
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,107645;0,090835;0,124477;Si;74
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,105385;0,08849;0,122575;T;2568
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,029809;0,019994;0,042032;V;1605
denmark;2009;05.04.2009;IA;Community of the People (Greenland);1891;0,168006;0,137433;0,200727;;
denmark;2009;05.04.2009;KF;Conservatives;590;0,207215;0,17229;0,241214;DF;1418
denmark;2009;05.04.2009;KF;Conservatives;590;0,227217;0,193339;0,259063;En-O;306
denmark;2009;05.04.2009;KF;Conservatives;590;0,205242;0,177504;0,234208;IA;1891
denmark;2009;05.04.2009;KF;Conservatives;590;0,176573;0,149473;0,205431;NLA;376
denmark;2009;05.04.2009;KF;Conservatives;590;0,176422;0,149397;0,205904;RV;211
denmark;2009;05.04.2009;KF;Conservatives;590;0,175699;0,148452;0,204651;Sbf;1892
denmark;2009;05.04.2009;KF;Conservatives;590;0,141214;0,107533;0,175295;Sd;1629
denmark;2009;05.04.2009;KF;Conservatives;590;0,183413;0,157443;0,21135;SF;1644
denmark;2009;05.04.2009;KF;Conservatives;590;0,182405;0,155144;0,211137;Si;74
denmark;2009;05.04.2009;KF;Conservatives;590;0,205242;0,177504;0,234208;T;2568
denmark;2009;05.04.2009;KF;Conservatives;590;0,028159;0,018584;0,040243;V;1605
denmark;2009;05.04.2009;KF;Conservatives;590;0,241082;0,204447;0,276386;;
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,267563;0,236115;0,300289;DF;1418
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,275;0,246181;0,306637;En-O;306
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,236073;0,213421;0,258557;IA;1891
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,229868;0,207212;0,253388;KF;590
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,185954;0,171613;0,198796;RV;211
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,236435;0,212746;0,260519;Sbf;1892
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,109929;0,085282;0,136255;Sd;1629
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,211614;0,193305;0,229861;SF;1644
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,194982;0,179987;0,208576;Si;74
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,236073;0,213421;0,258557;T;2568
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,039469;0,026831;0,055267;V;1605
denmark;2009;05.04.2009;NLA;New-Liberal Alliance;376;0,294377;0,261942;0,329332;;
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,268346;0,237262;0,300262;DF;1418
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,275802;0,24559;0,306748;En-O;306
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,236793;0,214333;0,259508;IA;1891
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,230558;0,208094;0,253715;KF;590
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,186794;0,171427;0,200885;NLA;376
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,23715;0,213838;0,261147;Sbf;1892
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,110288;0,085349;0,137759;Sd;1629
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,212274;0,193527;0,230985;SF;1644
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,195598;0,179924;0,210263;Si;74
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,236793;0,214333;0,259508;T;2568
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,039614;0,026933;0,055479;V;1605
denmark;2009;05.04.2009;RV;Danish Social Liberal Party;211;0,295217;0,262493;0,330582;;
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,134499;0,109833;0,160931;DF;1418
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,149049;0,124212;0,175801;En-O;306
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,129204;0,111398;0,147638;IA;1891
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,096202;0,081275;0,112114;KF;590
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,103643;0,087909;0,120522;NLA;376
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,103517;0,087849;0,120347;RV;211
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,0651;0,048079;0,08351;Sd;1629
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,114872;0,099679;0,130849;SF;1644
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,107332;0,091945;0,123889;Si;74
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,129204;0,111398;0,147638;T;2568
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,024915;0,016604;0,035169;V;1605
denmark;2009;05.04.2009;Sbf;Union Party (Faroe Islands);1892;0,161585;0,133598;0,192421;;
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,532187;0,451174;0,611226;DF;1418
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,538781;0,460296;0,614506;En-O;306
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,464063;0,395302;0,534382;IA;1891
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,473381;0,404227;0,543889;KF;590
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,388801;0,332694;0,446451;NLA;376
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,38832;0,332636;0,446294;RV;211
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,476765;0,406466;0,548948;Sbf;1892
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,425737;0,363187;0,491223;SF;1644
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,385111;0,329506;0,442581;Si;74
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,464063;0,395302;0,534382;T;2568
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,06389;0,04417;0,090425;V;1605
denmark;2009;05.04.2009;Sd;Social Democrats;1629;0,573249;0,492131;0,653614;;
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,209463;0,1777;0,241303;DF;1418
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,211703;0,179141;0,243629;En-O;306
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,168037;0,146738;0,187431;IA;1891
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,175133;0,154169;0,194396;KF;590
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,150039;0,131335;0,168192;NLA;376
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,149858;0,131117;0,168534;RV;211
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,186089;0,162307;0,207759;Sbf;1892
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,085289;0,06273;0,108922;Sd;1629
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,148687;0,129769;0,167225;Si;74
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,168037;0,146738;0,187431;T;2568
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,038699;0,026245;0,054058;V;1605
denmark;2009;05.04.2009;SF;Socialist Peoples Party;1644;0,232802;0,196788;0,268603;;
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,253775;0,22339;0,285826;DF;1418
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,258797;0,229196;0,289782;En-O;306
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,217946;0,196482;0,238939;IA;1891
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,21963;0,197333;0,242172;KF;590
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,178912;0,163028;0,193162;NLA;376
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,178688;0,162645;0,192476;RV;211
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,224054;0,200795;0,247157;Sbf;1892
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,090169;0,067912;0,113944;Sd;1629
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,194192;0,176345;0,210932;SF;1644
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,217946;0,196482;0,238939;T;2568
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,042522;0,028841;0,059083;V;1605
denmark;2009;05.04.2009;Si;Forward (Greenland);74;0,278307;0,244409;0,313177;;
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,151528;0,124862;0,179427;DF;1418
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,14793;0,120659;0,176345;En-O;306
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,105385;0,08849;0,122575;IA;1891
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,132166;0,112751;0,152195;KF;590
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,109702;0,092661;0,126881;NLA;376
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,109582;0,092649;0,126783;RV;211
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,135625;0,115344;0,156112;Sbf;1892
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,05882;0,041389;0,077799;Sd;1629
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,103241;0,087558;0,119434;SF;1644
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,107645;0,090835;0,124477;Si;74
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,029809;0,019994;0,042032;V;1605
denmark;2009;05.04.2009;T;Republic (Faroe Islands);2568;0,168006;0,137433;0,200727;;
denmark;2009;05.04.2009;V;Liberal Party;1605;0,817299;0,769361;0,860362;DF;1418
denmark;2009;05.04.2009;V;Liberal Party;1605;0,836616;0,792443;0,876426;En-O;306
denmark;2009;05.04.2009;V;Liberal Party;1605;0,743244;0,696141;0,788613;IA;1891
denmark;2009;05.04.2009;V;Liberal Party;1605;0,668518;0,618998;0,717699;KF;590
denmark;2009;05.04.2009;V;Liberal Party;1605;0,626533;0,581729;0,669222;NLA;376
denmark;2009;05.04.2009;V;Liberal Party;1605;0,625838;0,581026;0,668937;RV;211
denmark;2009;05.04.2009;V;Liberal Party;1605;0,744771;0,697856;0,789301;Sbf;1892
denmark;2009;05.04.2009;V;Liberal Party;1605;0,372082;0,299792;0,449647;Sd;1629
denmark;2009;05.04.2009;V;Liberal Party;1605;0,687339;0,638786;0,732971;SF;1644
denmark;2009;05.04.2009;V;Liberal Party;1605;0,645656;0,600838;0,688469;Si;74
denmark;2009;05.04.2009;V;Liberal Party;1605;0,743244;0,696141;0,788613;T;2568
denmark;2009;05.04.2009;V;Liberal Party;1605;0,881441;0,837991;0,917077;;
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,065957;0,044184;0,09456;En-O;306
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,067713;0,045358;0,096891;IA;1891
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,056675;0,037784;0,08256;Jf;1894
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,050046;0,033014;0,072964;KF;590
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,050898;0,033654;0,073926;NLA;376
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,03408;0,021897;0,050626;RV;211
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,054284;0,035919;0,079409;Sbf;1892
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,03758;0,024414;0,056536;Sd;1629
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,059487;0,039709;0,085952;SF;1644
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,056675;0,037784;0,08256;Si;74
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,022474;0,014166;0,034736;V;1605
denmark;2011;02.10.2011;DF;Danish Peoples Party;1418;0,082612;0,055341;0,119567;;
denmark;2011;02.10.2011;En-O;Red-Green Alliance;306;0,0367;0,026065;0,051301;DF;1418
